,family,wavelet,level,record,blocks,k_min,k_max,k_mean
3845,rbio,rbio3.3,7,105,634,49,120,84.53
3846,rbio,rbio3.3,7,106,634,49,120,84.53
3847,rbio,rbio3.3,7,107,634,49,120,84.53
3848,rbio,rbio3.3,7,108,634,49,120,84.53
3849,rbio,rbio3.3,7,109,634,49,120,84.53
3850,rbio,rbio3.3,7,111,634,49,120,84.53
3851,rbio,rbio3.3,7,112,634,49,120,84.53
3852,rbio,rbio3.3,7,113,634,49,120,84.53
3853,rbio,rbio3.3,7,114,634,49,120,84.53
3854,rbio,rbio3.3,7,115,634,49,120,84.53
3855,rbio,rbio3.3,7,116,634,49,120,84.53
3856,rbio,rbio3.3,7,117,634,49,120,84.53
3857,rbio,rbio3.3,7,118,634,49,120,84.53
3858,rbio,rbio3.3,7,119,634,49,120,84.53
3859,rbio,rbio3.3,7,121,634,49,120,84.53
3860,rbio,rbio3.3,7,122,634,49,120,84.53
3861,rbio,rbio3.3,7,123,634,49,120,84.53
3862,rbio,rbio3.3,7,124,634,49,120,84.53
3863,rbio,rbio3.3,7,200,634,49,120,84.53
3864,rbio,rbio3.3,7,201,634,49,120,84.53
3865,rbio,rbio3.3,7,202,634,49,120,84.53
3866,rbio,rbio3.3,7,203,634,49,120,84.53
3867,rbio,rbio3.3,7,204,634,49,120,84.53
3868,rbio,rbio3.3,7,205,634,49,120,84.53
3869,rbio,rbio3.3,7,206,634,49,120,84.53
3870,rbio,rbio3.3,7,207,634,49,120,84.53
3871,rbio,rbio3.3,7,208,634,49,120,84.53
3872,rbio,rbio3.3,7,209,634,49,120,84.53
3873,rbio,rbio3.3,7,210,634,49,120,84.53
3874,rbio,rbio3.3,7,212,634,49,120,84.53
3875,rbio,rbio3.3,7,213,634,49,120,84.53
3876,rbio,rbio3.3,7,214,634,49,120,84.53
3877,rbio,rbio3.3,7,215,634,49,120,84.53
3878,rbio,rbio3.3,7,217,634,49,120,84.53
3879,rbio,rbio3.3,7,219,634,49,120,84.53
3880,rbio,rbio3.3,7,220,634,49,120,84.53
3881,rbio,rbio3.3,7,221,634,49,120,84.53
3882,rbio,rbio3.3,7,222,634,49,120,84.53
3883,rbio,rbio3.3,7,223,634,49,120,84.53
3884,rbio,rbio3.3,7,228,634,49,120,84.53
3885,rbio,rbio3.3,7,231,634,49,120,84.53
3886,rbio,rbio3.3,7,232,634,49,120,84.53
3887,rbio,rbio3.3,7,233,634,49,120,84.53
3888,rbio,rbio3.5,6,100,634,46,110,78.07
3889,rbio,rbio3.5,6,101,634,46,110,78.07
3890,rbio,rbio3.5,6,102,634,46,110,78.07
3891,rbio,rbio3.5,6,103,634,46,110,78.07
3892,rbio,rbio3.5,6,104,634,46,110,78.07
3893,rbio,rbio3.5,6,105,634,46,110,78.07
3894,rbio,rbio3.5,6,106,634,46,110,78.07
3895,rbio,rbio3.5,6,107,634,46,110,78.07
3896,rbio,rbio3.5,6,108,634,46,110,78.07
3897,rbio,rbio3.5,6,109,634,46,110,78.07
3898,rbio,rbio3.5,6,111,634,46,110,78.07
3899,rbio,rbio3.5,6,112,634,46,110,78.07
3900,rbio,rbio3.5,6,113,634,46,110,78.07
3901,rbio,rbio3.5,6,114,634,46,110,78.07
3902,rbio,rbio3.5,6,115,634,46,110,78.07
3903,rbio,rbio3.5,6,116,634,46,110,78.07
3904,rbio,rbio3.5,6,117,634,46,110,78.07
3905,rbio,rbio3.5,6,118,634,46,110,78.07
3906,rbio,rbio3.5,6,119,634,46,110,78.07
3907,rbio,rbio3.5,6,121,634,46,110,78.07
3908,rbio,rbio3.5,6,122,634,46,110,78.07
3909,rbio,rbio3.5,6,123,634,46,110,78.07
3910,rbio,rbio3.5,6,124,634,46,110,78.07
3911,rbio,rbio3.5,6,200,634,46,110,78.07
3912,rbio,rbio3.5,6,201,634,46,110,78.07
3913,rbio,rbio3.5,6,202,634,46,110,78.07
3914,rbio,rbio3.5,6,203,634,46,110,78.07
3915,rbio,rbio3.5,6,204,634,46,110,78.07
3916,rbio,rbio3.5,6,205,634,46,110,78.07
3917,rbio,rbio3.5,6,206,634,46,110,78.07
3918,rbio,rbio3.5,6,207,634,46,110,78.07
3919,rbio,rbio3.5,6,208,634,46,110,78.07
3920,rbio,rbio3.5,6,209,634,46,110,78.07
3921,rbio,rbio3.5,6,210,634,46,110,78.07
3922,rbio,rbio3.5,6,212,634,46,110,78.07
3923,rbio,rbio3.5,6,213,634,46,110,78.07
3924,rbio,rbio3.5,6,214,634,46,110,78.07
3925,rbio,rbio3.5,6,215,634,46,110,78.07
3926,rbio,rbio3.5,6,217,634,46,110,78.07
3927,rbio,rbio3.5,6,219,634,46,110,78.07
3928,rbio,rbio3.5,6,220,634,46,110,78.07
3929,rbio,rbio3.5,6,221,634,46,110,78.07
3930,rbio,rbio3.5,6,222,634,46,110,78.07
3931,rbio,rbio3.5,6,223,634,46,110,78.07
3932,rbio,rbio3.5,6,228,634,46,110,78.07
3933,rbio,rbio3.5,6,231,634,46,110,78.07
3934,rbio,rbio3.5,6,232,634,46,110,78.07
3935,rbio,rbio3.5,6,233,634,46,110,78.07
3936,rbio,rbio3.7,6,100,634,44,109,75.45
3937,rbio,rbio3.7,6,101,634,44,109,75.45
3938,rbio,rbio3.7,6,102,634,44,109,75.45
3939,rbio,rbio3.7,6,103,634,44,109,75.45
3940,rbio,rbio3.7,6,104,634,44,109,75.45
3941,rbio,rbio3.7,6,105,634,44,109,75.45
3942,rbio,rbio3.7,6,106,634,44,109,75.45
3943,rbio,rbio3.7,6,107,634,44,109,75.45
3944,rbio,rbio3.7,6,108,634,44,109,75.45
3945,rbio,rbio3.7,6,109,634,44,109,75.45
3946,rbio,rbio3.7,6,111,634,44,109,75.45
3947,rbio,rbio3.7,6,112,634,44,109,75.45
3948,rbio,rbio3.7,6,113,634,44,109,75.45
3949,rbio,rbio3.7,6,114,634,44,109,75.45
3950,rbio,rbio3.7,6,115,634,44,109,75.45
3951,rbio,rbio3.7,6,116,634,44,109,75.45
3952,rbio,rbio3.7,6,117,634,44,109,75.45
3953,rbio,rbio3.7,6,118,634,44,109,75.45
3954,rbio,rbio3.7,6,119,634,44,109,75.45
3955,rbio,rbio3.7,6,121,634,44,109,75.45
3956,rbio,rbio3.7,6,122,634,44,109,75.45
3957,rbio,rbio3.7,6,123,634,44,109,75.45
3958,rbio,rbio3.7,6,124,634,44,109,75.45
3959,rbio,rbio3.7,6,200,634,44,109,75.45
3960,rbio,rbio3.7,6,201,634,44,109,75.45
3961,rbio,rbio3.7,6,202,634,44,109,75.45
3962,rbio,rbio3.7,6,203,634,44,109,75.45
3963,rbio,rbio3.7,6,204,634,44,109,75.45
3964,rbio,rbio3.7,6,205,634,44,109,75.45
3965,rbio,rbio3.7,6,206,634,44,109,75.45
3966,rbio,rbio3.7,6,207,634,44,109,75.45
3967,rbio,rbio3.7,6,208,634,44,109,75.45
3968,rbio,rbio3.7,6,209,634,44,109,75.45
3969,rbio,rbio3.7,6,210,634,44,109,75.45
3970,rbio,rbio3.7,6,212,634,44,109,75.45
3971,rbio,rbio3.7,6,213,634,44,109,75.45
3972,rbio,rbio3.7,6,214,634,44,109,75.45
3973,rbio,rbio3.7,6,215,634,44,109,75.45
3974,rbio,rbio3.7,6,217,634,44,109,75.45
3975,rbio,rbio3.7,6,219,634,44,109,75.45
3976,rbio,rbio3.7,6,220,634,44,109,75.45
3977,rbio,rbio3.7,6,221,634,44,109,75.45
3978,rbio,rbio3.7,6,222,634,44,109,75.45
3979,rbio,rbio3.7,6,223,634,44,109,75.45
3980,rbio,rbio3.7,6,228,634,44,109,75.45
3981,rbio,rbio3.7,6,231,634,44,109,75.45
3982,rbio,rbio3.7,6,232,634,44,109,75.45
3983,rbio,rbio3.7,6,233,634,44,109,75.45
3984,rbio,rbio3.9,5,100,634,46,118,77.04
3985,rbio,rbio3.9,5,101,634,46,118,77.04
3986,rbio,rbio3.9,5,102,634,46,118,77.04
3987,rbio,rbio3.9,5,103,634,46,118,77.04
3988,rbio,rbio3.9,5,104,634,46,118,77.04
3989,rbio,rbio3.9,5,105,634,46,118,77.04
3990,rbio,rbio3.9,5,106,634,46,118,77.04
3991,rbio,rbio3.9,5,107,634,46,118,77.04
3992,rbio,rbio3.9,5,108,634,46,118,77.04
3993,rbio,rbio3.9,5,109,634,46,118,77.04
3994,rbio,rbio3.9,5,111,634,46,118,77.04
3995,rbio,rbio3.9,5,112,634,46,118,77.04
3996,rbio,rbio3.9,5,113,634,46,118,77.04
3997,rbio,rbio3.9,5,114,634,46,118,77.04
3998,rbio,rbio3.9,5,115,634,46,118,77.04
3999,rbio,rbio3.9,5,116,634,46,118,77.04
4000,rbio,rbio3.9,5,117,634,46,118,77.04
4001,rbio,rbio3.9,5,118,634,46,118,77.04
4002,rbio,rbio3.9,5,119,634,46,118,77.04
4003,rbio,rbio3.9,5,121,634,46,118,77.04
4004,rbio,rbio3.9,5,122,634,46,118,77.04
4005,rbio,rbio3.9,5,123,634,46,118,77.04
4006,rbio,rbio3.9,5,124,634,46,118,77.04
4007,rbio,rbio3.9,5,200,634,46,118,77.04
4008,rbio,rbio3.9,5,201,634,46,118,77.04
4009,rbio,rbio3.9,5,202,634,46,118,77.04
4010,rbio,rbio3.9,5,203,634,46,118,77.04
4011,rbio,rbio3.9,5,204,634,46,118,77.04
4012,rbio,rbio3.9,5,205,634,46,118,77.04
4013,rbio,rbio3.9,5,206,634,46,118,77.04
4014,rbio,rbio3.9,5,207,634,46,118,77.04
4015,rbio,rbio3.9,5,208,634,46,118,77.04
4016,rbio,rbio3.9,5,209,634,46,118,77.04
4017,rbio,rbio3.9,5,210,634,46,118,77.04
4018,rbio,rbio3.9,5,212,634,46,118,77.04
4019,rbio,rbio3.9,5,213,634,46,118,77.04
4020,rbio,rbio3.9,5,214,634,46,118,77.04
4021,rbio,rbio3.9,5,215,634,46,118,77.04
4022,rbio,rbio3.9,5,217,634,46,118,77.04
4023,rbio,rbio3.9,5,219,634,46,118,77.04
4024,rbio,rbio3.9,5,220,634,46,118,77.04
4025,rbio,rbio3.9,5,221,634,46,118,77.04
4026,rbio,rbio3.9,5,222,634,46,118,77.04
4027,rbio,rbio3.9,5,223,634,46,118,77.04
4028,rbio,rbio3.9,5,228,634,46,118,77.04
4029,rbio,rbio3.9,5,231,634,46,118,77.04
4030,rbio,rbio3.9,5,232,634,46,118,77.04
4031,rbio,rbio3.9,5,233,634,46,118,77.04
4032,rbio,rbio4.4,6,100,634,37,88,61.83
4033,rbio,rbio4.4,6,101,634,37,88,61.83
4034,rbio,rbio4.4,6,102,634,37,88,61.83
4035,rbio,rbio4.4,6,103,634,37,88,61.83
4036,rbio,rbio4.4,6,104,634,37,88,61.83
4037,rbio,rbio4.4,6,105,634,37,88,61.83
4038,rbio,rbio4.4,6,106,634,37,88,61.83
4039,rbio,rbio4.4,6,107,634,37,88,61.83
4040,rbio,rbio4.4,6,108,634,37,88,61.83
4041,rbio,rbio4.4,6,109,634,37,88,61.83
4042,rbio,rbio4.4,6,111,634,37,88,61.83
4043,rbio,rbio4.4,6,112,634,37,88,61.83
4044,rbio,rbio4.4,6,113,634,37,88,61.83
4045,rbio,rbio4.4,6,114,634,37,88,61.83
4046,rbio,rbio4.4,6,115,634,37,88,61.83
4047,rbio,rbio4.4,6,116,634,37,88,61.83
4048,rbio,rbio4.4,6,117,634,37,88,61.83
4049,rbio,rbio4.4,6,118,634,37,88,61.83
4050,rbio,rbio4.4,6,119,634,37,88,61.83
4051,rbio,rbio4.4,6,121,634,37,88,61.83
4052,rbio,rbio4.4,6,122,634,37,88,61.83
4053,rbio,rbio4.4,6,123,634,37,88,61.83
4054,rbio,rbio4.4,6,124,634,37,88,61.83
4055,rbio,rbio4.4,6,200,634,37,88,61.83
4056,rbio,rbio4.4,6,201,634,37,88,61.83
4057,rbio,rbio4.4,6,202,634,37,88,61.83
4058,rbio,rbio4.4,6,203,634,37,88,61.83
4059,rbio,rbio4.4,6,204,634,37,88,61.83
4060,rbio,rbio4.4,6,205,634,37,88,61.83
4061,rbio,rbio4.4,6,206,634,37,88,61.83
4062,rbio,rbio4.4,6,207,634,37,88,61.83
4063,rbio,rbio4.4,6,208,634,37,88,61.83
4064,rbio,rbio4.4,6,209,634,37,88,61.83
4065,rbio,rbio4.4,6,210,634,37,88,61.83
4066,rbio,rbio4.4,6,212,634,37,88,61.83
4067,rbio,rbio4.4,6,213,634,37,88,61.83
4068,rbio,rbio4.4,6,214,634,37,88,61.83
4069,rbio,rbio4.4,6,215,634,37,88,61.83
4070,rbio,rbio4.4,6,217,634,37,88,61.83
4071,rbio,rbio4.4,6,219,634,37,88,61.83
4072,rbio,rbio4.4,6,220,634,37,88,61.83
4073,rbio,rbio4.4,6,221,634,37,88,61.83
4074,rbio,rbio4.4,6,222,634,37,88,61.83
4075,rbio,rbio4.4,6,223,634,37,88,61.83
4076,rbio,rbio4.4,6,228,634,37,88,61.83
4077,rbio,rbio4.4,6,231,634,37,88,61.83
4078,rbio,rbio4.4,6,232,634,37,88,61.83
4079,rbio,rbio4.4,6,233,634,37,88,61.83
4080,rbio,rbio5.5,6,100,634,33,76,56.76
4081,rbio,rbio5.5,6,101,634,33,76,56.76
4082,rbio,rbio5.5,6,102,634,33,76,56.76
4083,rbio,rbio5.5,6,103,634,33,76,56.76
4084,rbio,rbio5.5,6,104,634,33,76,56.76
4085,rbio,rbio5.5,6,105,634,33,76,56.76
4086,rbio,rbio5.5,6,106,634,33,76,56.76
4087,rbio,rbio5.5,6,107,634,33,76,56.76
4088,rbio,rbio5.5,6,108,634,33,76,56.76
4089,rbio,rbio5.5,6,109,634,33,76,56.76
4090,rbio,rbio5.5,6,111,634,33,76,56.76
4091,rbio,rbio5.5,6,112,634,33,76,56.76
4092,rbio,rbio5.5,6,113,634,33,76,56.76
4093,rbio,rbio5.5,6,114,634,33,76,56.76
4094,rbio,rbio5.5,6,115,634,33,76,56.76
4095,rbio,rbio5.5,6,116,634,33,76,56.76
4096,rbio,rbio5.5,6,117,634,33,76,56.76
4097,rbio,rbio5.5,6,118,634,33,76,56.76
4098,rbio,rbio5.5,6,119,634,33,76,56.76
4099,rbio,rbio5.5,6,121,634,33,76,56.76
4100,rbio,rbio5.5,6,122,634,33,76,56.76
4101,rbio,rbio5.5,6,123,634,33,76,56.76
4102,rbio,rbio5.5,6,124,634,33,76,56.76
4103,rbio,rbio5.5,6,200,634,33,76,56.76
4104,rbio,rbio5.5,6,201,634,33,76,56.76
4105,rbio,rbio5.5,6,202,634,33,76,56.76
4106,rbio,rbio5.5,6,203,634,33,76,56.76
4107,rbio,rbio5.5,6,204,634,33,76,56.76
4108,rbio,rbio5.5,6,205,634,33,76,56.76
4109,rbio,rbio5.5,6,206,634,33,76,56.76
4110,rbio,rbio5.5,6,207,634,33,76,56.76
4111,rbio,rbio5.5,6,208,634,33,76,56.76
4112,rbio,rbio5.5,6,209,634,33,76,56.76
4113,rbio,rbio5.5,6,210,634,33,76,56.76
4114,rbio,rbio5.5,6,212,634,33,76,56.76
4115,rbio,rbio5.5,6,213,634,33,76,56.76
4116,rbio,rbio5.5,6,214,634,33,76,56.76
4117,rbio,rbio5.5,6,215,634,33,76,56.76
4118,rbio,rbio5.5,6,217,634,33,76,56.76
4119,rbio,rbio5.5,6,219,634,33,76,56.76
4120,rbio,rbio5.5,6,220,634,33,76,56.76
4121,rbio,rbio5.5,6,221,634,33,76,56.76
4122,rbio,rbio5.5,6,222,634,33,76,56.76
4123,rbio,rbio5.5,6,223,634,33,76,56.76
4124,rbio,rbio5.5,6,228,634,33,76,56.76
4125,rbio,rbio5.5,6,231,634,33,76,56.76
4126,rbio,rbio5.5,6,232,634,33,76,56.76
4127,rbio,rbio5.5,6,233,634,33,76,56.76
4128,rbio,rbio6.8,5,100,634,41,90,65.19
4129,rbio,rbio6.8,5,101,634,41,90,65.19
4130,rbio,rbio6.8,5,102,634,41,90,65.19
4131,rbio,rbio6.8,5,103,634,41,90,65.19
4132,rbio,rbio6.8,5,104,634,41,90,65.19
4133,rbio,rbio6.8,5,105,634,41,90,65.19
4134,rbio,rbio6.8,5,106,634,41,90,65.19
4135,rbio,rbio6.8,5,107,634,41,90,65.19
4136,rbio,rbio6.8,5,108,634,41,90,65.19
4137,rbio,rbio6.8,5,109,634,41,90,65.19
4138,rbio,rbio6.8,5,111,634,41,90,65.19
4139,rbio,rbio6.8,5,112,634,41,90,65.19
4140,rbio,rbio6.8,5,113,634,41,90,65.19
4141,rbio,rbio6.8,5,114,634,41,90,65.19
4142,rbio,rbio6.8,5,115,634,41,90,65.19
4143,rbio,rbio6.8,5,116,634,41,90,65.19
4144,rbio,rbio6.8,5,117,634,41,90,65.19
4145,rbio,rbio6.8,5,118,634,41,90,65.19
4146,rbio,rbio6.8,5,119,634,41,90,65.19
4147,rbio,rbio6.8,5,121,634,41,90,65.19
4148,rbio,rbio6.8,5,122,634,41,90,65.19
4149,rbio,rbio6.8,5,123,634,41,90,65.19
4150,rbio,rbio6.8,5,124,634,41,90,65.19
4151,rbio,rbio6.8,5,200,634,41,90,65.19
4152,rbio,rbio6.8,5,201,634,41,90,65.19
4153,rbio,rbio6.8,5,202,634,41,90,65.19
4154,rbio,rbio6.8,5,203,634,41,90,65.19
4155,rbio,rbio6.8,5,204,634,41,90,65.19
4156,rbio,rbio6.8,5,205,634,41,90,65.19
4157,rbio,rbio6.8,5,206,634,41,90,65.19
4158,rbio,rbio6.8,5,207,634,41,90,65.19
4159,rbio,rbio6.8,5,208,634,41,90,65.19
4160,rbio,rbio6.8,5,209,634,41,90,65.19
4161,rbio,rbio6.8,5,210,634,41,90,65.19
4162,rbio,rbio6.8,5,212,634,41,90,65.19
4163,rbio,rbio6.8,5,213,634,41,90,65.19
4164,rbio,rbio6.8,5,214,634,41,90,65.19
4165,rbio,rbio6.8,5,215,634,41,90,65.19
4166,rbio,rbio6.8,5,217,634,41,90,65.19
4167,rbio,rbio6.8,5,219,634,41,90,65.19
4168,rbio,rbio6.8,5,220,634,41,90,65.19
4169,rbio,rbio6.8,5,221,634,41,90,65.19
4170,rbio,rbio6.8,5,222,634,41,90,65.19
4171,rbio,rbio6.8,5,223,634,41,90,65.19
4172,rbio,rbio6.8,5,228,634,41,90,65.19
4173,rbio,rbio6.8,5,231,634,41,90,65.19
4174,rbio,rbio6.8,5,232,634,41,90,65.19
4175,rbio,rbio6.8,5,233,634,41,90,65.19
4176,sym,sym2,8,100,634,35,78,55.12
4177,sym,sym2,8,101,634,35,78,55.12
4178,sym,sym2,8,102,634,35,78,55.12
4179,sym,sym2,8,103,634,35,78,55.12
4180,sym,sym2,8,104,634,35,78,55.12
4181,sym,sym2,8,105,634,35,78,55.12
4182,sym,sym2,8,106,634,35,78,55.12
4183,sym,sym2,8,107,634,35,78,55.12
4184,sym,sym2,8,108,634,35,78,55.12
4185,sym,sym2,8,109,634,35,78,55.12
4186,sym,sym2,8,111,634,35,78,55.12
4187,sym,sym2,8,112,634,35,78,55.12
4188,sym,sym2,8,113,634,35,78,55.12
4189,sym,sym2,8,114,634,35,78,55.12
4190,sym,sym2,8,115,634,35,78,55.12
4191,sym,sym2,8,116,634,35,78,55.12
4192,sym,sym2,8,117,634,35,78,55.12
4193,sym,sym2,8,118,634,35,78,55.12
4194,sym,sym2,8,119,634,35,78,55.12
4195,sym,sym2,8,121,634,35,78,55.12
4196,sym,sym2,8,122,634,35,78,55.12
4197,sym,sym2,8,123,634,35,78,55.12
4198,sym,sym2,8,124,634,35,78,55.12
4199,sym,sym2,8,200,634,35,78,55.12
4200,sym,sym2,8,201,634,35,78,55.12
4201,sym,sym2,8,202,634,35,78,55.12
4202,sym,sym2,8,203,634,35,78,55.12
4203,sym,sym2,8,204,634,35,78,55.12
4204,sym,sym2,8,205,634,35,78,55.12
4205,sym,sym2,8,206,634,35,78,55.12
4206,sym,sym2,8,207,634,35,78,55.12
4207,sym,sym2,8,208,634,35,78,55.12
4208,sym,sym2,8,209,634,35,78,55.12
4209,sym,sym2,8,210,634,35,78,55.12
4210,sym,sym2,8,212,634,35,78,55.12
4211,sym,sym2,8,213,634,35,78,55.12
4212,sym,sym2,8,214,634,35,78,55.12
4213,sym,sym2,8,215,634,35,78,55.12
4214,sym,sym2,8,217,634,35,78,55.12
4215,sym,sym2,8,219,634,35,78,55.12
4216,sym,sym2,8,220,634,35,78,55.12
4217,sym,sym2,8,221,634,35,78,55.12
4218,sym,sym2,8,222,634,35,78,55.12
4219,sym,sym2,8,223,634,35,78,55.12
4220,sym,sym2,8,228,634,35,78,55.12
4221,sym,sym2,8,231,634,35,78,55.12
4222,sym,sym2,8,232,634,35,78,55.12
4223,sym,sym2,8,233,634,35,78,55.12
4224,sym,sym3,7,100,634,34,78,56.60
4225,sym,sym3,7,101,634,34,78,56.60
4226,sym,sym3,7,102,634,34,78,56.60
4227,sym,sym3,7,103,634,34,78,56.60
4228,sym,sym3,7,104,634,34,78,56.60
4229,sym,sym3,7,105,634,34,78,56.60
4230,sym,sym3,7,106,634,34,78,56.60
4231,sym,sym3,7,107,634,34,78,56.60
4232,sym,sym3,7,108,634,34,78,56.60
4233,sym,sym3,7,109,634,34,78,56.60
4234,sym,sym3,7,111,634,34,78,56.60
4235,sym,sym3,7,112,634,34,78,56.60
4236,sym,sym3,7,113,634,34,78,56.60
4237,sym,sym3,7,114,634,34,78,56.60
4238,sym,sym3,7,115,634,34,78,56.60
4239,sym,sym3,7,116,634,34,78,56.60
4240,sym,sym3,7,117,634,34,78,56.60
4241,sym,sym3,7,118,634,34,78,56.60
4242,sym,sym3,7,119,634,34,78,56.60
4243,sym,sym3,7,121,634,34,78,56.60
4244,sym,sym3,7,122,634,34,78,56.60
4245,sym,sym3,7,123,634,34,78,56.60
4246,sym,sym3,7,124,634,34,78,56.60
4247,sym,sym3,7,200,634,34,78,56.60
4248,sym,sym3,7,201,634,34,78,56.60
4249,sym,sym3,7,202,634,34,78,56.60
4250,sym,sym3,7,203,634,34,78,56.60
4251,sym,sym3,7,204,634,34,78,56.60
4252,sym,sym3,7,205,634,34,78,56.60
4253,sym,sym3,7,206,634,34,78,56.60
4254,sym,sym3,7,207,634,34,78,56.60
4255,sym,sym3,7,208,634,34,78,56.60
4256,sym,sym3,7,209,634,34,78,56.60
4257,sym,sym3,7,210,634,34,78,56.60
4258,sym,sym3,7,212,634,34,78,56.60
4259,sym,sym3,7,213,634,34,78,56.60
4260,sym,sym3,7,214,634,34,78,56.60
4261,sym,sym3,7,215,634,34,78,56.60
4262,sym,sym3,7,217,634,34,78,56.60
4263,sym,sym3,7,219,634,34,78,56.60
4264,sym,sym3,7,220,634,34,78,56.60
4265,sym,sym3,7,221,634,34,78,56.60
4266,sym,sym3,7,222,634,34,78,56.60
4267,sym,sym3,7,223,634,34,78,56.60
4268,sym,sym3,7,228,634,34,78,56.60
4269,sym,sym3,7,231,634,34,78,56.60
4270,sym,sym3,7,232,634,34,78,56.60
4271,sym,sym3,7,233,634,34,78,56.60
4272,sym,sym4,7,100,634,29,78,55.55
4273,sym,sym4,7,101,634,29,78,55.55
4274,sym,sym4,7,102,634,29,78,55.55
4275,sym,sym4,7,103,634,29,78,55.55
4276,sym,sym4,7,104,634,29,78,55.55
4277,sym,sym4,7,105,634,29,78,55.55
4278,sym,sym4,7,106,634,29,78,55.55
4279,sym,sym4,7,107,634,29,78,55.55
4280,sym,sym4,7,108,634,29,78,55.55
4281,sym,sym4,7,109,634,29,78,55.55
4282,sym,sym4,7,111,634,29,78,55.55
4283,sym,sym4,7,112,634,29,78,55.55
4284,sym,sym4,7,113,634,29,78,55.55
4285,sym,sym4,7,114,634,29,78,55.55
4286,sym,sym4,7,115,634,29,78,55.55
4287,sym,sym4,7,116,634,29,78,55.55
4288,sym,sym4,7,117,634,29,78,55.55
4289,sym,sym4,7,118,634,29,78,55.55
4290,sym,sym4,7,119,634,29,78,55.55
4291,sym,sym4,7,121,634,29,78,55.55
4292,sym,sym4,7,122,634,29,78,55.55
4293,sym,sym4,7,123,634,29,78,55.55
4294,sym,sym4,7,124,634,29,78,55.55
4295,sym,sym4,7,200,634,29,78,55.55
4296,sym,sym4,7,201,634,29,78,55.55
4297,sym,sym4,7,202,634,29,78,55.55
4298,sym,sym4,7,203,634,29,78,55.55
4299,sym,sym4,7,204,634,29,78,55.55
4300,sym,sym4,7,205,634,29,78,55.55
4301,sym,sym4,7,206,634,29,78,55.55
4302,sym,sym4,7,207,634,29,78,55.55
4303,sym,sym4,7,208,634,29,78,55.55
4304,sym,sym4,7,209,634,29,78,55.55
4305,sym,sym4,7,210,634,29,78,55.55
4306,sym,sym4,7,212,634,29,78,55.55
4307,sym,sym4,7,213,634,29,78,55.55
4308,sym,sym4,7,214,634,29,78,55.55
4309,sym,sym4,7,215,634,29,78,55.55
4310,sym,sym4,7,217,634,29,78,55.55
4311,sym,sym4,7,219,634,29,78,55.55
4312,sym,sym4,7,220,634,29,78,55.55
4313,sym,sym4,7,221,634,29,78,55.55
4314,sym,sym4,7,222,634,29,78,55.55
4315,sym,sym4,7,223,634,29,78,55.55
4316,sym,sym4,7,228,634,29,78,55.55
4317,sym,sym4,7,231,634,29,78,55.55
4318,sym,sym4,7,232,634,29,78,55.55
4319,sym,sym4,7,233,634,29,78,55.55
4320,sym,sym5,6,100,634,34,82,58.99
4321,sym,sym5,6,101,634,34,82,58.99
4322,sym,sym5,6,102,634,34,82,58.99
4323,sym,sym5,6,103,634,34,82,58.99
4324,sym,sym5,6,104,634,34,82,58.99
4325,sym,sym5,6,105,634,34,82,58.99
4326,sym,sym5,6,106,634,34,82,58.99
4327,sym,sym5,6,107,634,34,82,58.99
4328,sym,sym5,6,108,634,34,82,58.99
4329,sym,sym5,6,109,634,34,82,58.99
4330,sym,sym5,6,111,634,34,82,58.99
4331,sym,sym5,6,112,634,34,82,58.99
4332,sym,sym5,6,113,634,34,82,58.99
4333,sym,sym5,6,114,634,34,82,58.99
4334,sym,sym5,6,115,634,34,82,58.99
4335,sym,sym5,6,116,634,34,82,58.99
4336,sym,sym5,6,117,634,34,82,58.99
4337,sym,sym5,6,118,634,34,82,58.99
4338,sym,sym5,6,119,634,34,82,58.99
4339,sym,sym5,6,121,634,34,82,58.99
4340,sym,sym5,6,122,634,34,82,58.99
4341,sym,sym5,6,123,634,34,82,58.99
4342,sym,sym5,6,124,634,34,82,58.99
4343,sym,sym5,6,200,634,34,82,58.99
4344,sym,sym5,6,201,634,34,82,58.99
4345,sym,sym5,6,202,634,34,82,58.99
4346,sym,sym5,6,203,634,34,82,58.99
4347,sym,sym5,6,204,634,34,82,58.99
4348,sym,sym5,6,205,634,34,82,58.99
4349,sym,sym5,6,206,634,34,82,58.99
4350,sym,sym5,6,207,634,34,82,58.99
4351,sym,sym5,6,208,634,34,82,58.99
4352,sym,sym5,6,209,634,34,82,58.99
4353,sym,sym5,6,210,634,34,82,58.99
4354,sym,sym5,6,212,634,34,82,58.99
4355,sym,sym5,6,213,634,34,82,58.99
4356,sym,sym5,6,214,634,34,82,58.99
4357,sym,sym5,6,215,634,34,82,58.99
4358,sym,sym5,6,217,634,34,82,58.99
4359,sym,sym5,6,219,634,34,82,58.99
4360,sym,sym5,6,220,634,34,82,58.99
4361,sym,sym5,6,221,634,34,82,58.99
4362,sym,sym5,6,222,634,34,82,58.99
4363,sym,sym5,6,223,634,34,82,58.99
4364,sym,sym5,6,228,634,34,82,58.99
4365,sym,sym5,6,231,634,34,82,58.99
4366,sym,sym5,6,232,634,34,82,58.99
4367,sym,sym5,6,233,634,34,82,58.99
4368,sym,sym6,6,100,634,34,81,56.62
4369,sym,sym6,6,101,634,34,81,56.62
4370,sym,sym6,6,102,634,34,81,56.62
